Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Tibet,China,31.6927,88.0924,4/9/20,1.0,0.0,1
Xinjiang,China,41.1129,85.2401,4/9/20,76.0,3.0,73
Yunnan,China,24.974,101.48700000000001,4/9/20,184.0,2.0,0
Zhejiang,China,29.1832,120.0934,4/9/20,1267.0,1.0,1235
,Colombia,4.5709,-74.2973,4/9/20,2223.0,69.0,174
,Congo (Brazzaville),-4.0383,21.7587,4/9/20,60.0,5.0,5
,Congo (Kinshasa),-4.0383,21.7587,4/9/20,180.0,18.0,9
,Costa Rica,9.7489,-83.7534,4/9/20,539.0,3.0,30
,Cote d'Ivoire,7.54,-5.5471,4/9/20,444.0,3.0,52
,Croatia,45.1,15.2,4/9/20,1407.0,20.0,219
,Diamond Princess,0.0,0.0,4/9/20,712.0,11.0,619
,Cuba,22.0,-80.0,4/9/20,515.0,15.0,28
,Cyprus,35.1264,33.4299,4/9/20,564.0,10.0,53
,Czechia,49.8175,15.472999999999999,4/9/20,5569.0,112.0,0
Faroe Islands,Denmark,61.8926,-6.9118,4/9/20,184.0,0.0,136
Greenland,Denmark,71.7069,-42.6043,4/9/20,11.0,0.0,11
,Denmark,56.2639,9.5018,4/9/20,5635.0,237.0,1736
,Djibouti,11.8251,42.5903,4/9/20,135.0,0.0,25
,Dominican Republic,18.7357,-70.1627,4/9/20,2349.0,118.0,80
,Ecuador,-1.8312,-78.1834,4/9/20,4965.0,272.0,339
,Egypt,26.0,30.0,4/9/20,1699.0,118.0,348
,El Salvador,13.7942,-88.8965,4/9/20,103.0,6.0,14
,Equatorial Guinea,1.5,10.0,4/9/20,18.0,0.0,3
,Eritrea,15.1794,39.7823,4/9/20,33.0,0.0,0
,Estonia,58.5953,25.0136,4/9/20,1207.0,24.0,83
,Eswatini,-26.5225,31.4659,4/9/20,12.0,0.0,7
,Ethiopia,9.145,40.4897,4/9/20,56.0,2.0,4
,Fiji,-17.7134,178.065,4/9/20,15.0,0.0,0
,Finland,64.0,26.0,4/9/20,2605.0,42.0,300
French Guiana,France,3.9339,-53.1258,4/9/20,83.0,0.0,43
French Polynesia,France,-17.6797,149.4068,4/9/20,51.0,0.0,0
Guadeloupe,France,16.25,-61.5833,4/9/20,141.0,8.0,43
Mayotte,France,-12.8275,45.1662,4/9/20,184.0,2.0,22
New Caledonia,France,-20.9043,165.618,4/9/20,18.0,0.0,1
Reunion,France,-21.1351,55.2471,4/9/20,362.0,0.0,40
Saint Barthelemy,France,17.9,-62.8333,4/9/20,6.0,0.0,1
St Martin,France,18.0708,-63.0501,4/9/20,32.0,2.0,7
Martinique,France,14.6415,-61.0242,4/9/20,154.0,6.0,50
,France,46.2276,2.2137,4/9/20,86334.0,12210.0,23206
,Gabon,-0.8037,11.6094,4/9/20,44.0,1.0,1
,Gambia,13.4432,-15.3101,4/9/20,4.0,1.0,2
,Georgia,42.3154,43.3569,4/9/20,218.0,3.0,51
,Germany,51.0,9.0,4/9/20,118181.0,2607.0,52407
,Ghana,7.9465,-1.0232,4/9/20,378.0,6.0,3
,Greece,39.0742,21.8243,4/9/20,1955.0,87.0,269
,Guatemala,15.7835,-90.2308,4/9/20,95.0,3.0,17
,Guinea,9.9456,-9.6966,4/9/20,194.0,0.0,11
,Guyana,5.0,-58.75,4/9/20,37.0,6.0,8
,Haiti,18.9712,-72.2852,4/9/20,30.0,2.0,0
,Holy See,41.9029,12.4534,4/9/20,8.0,0.0,2
,Honduras,15.2,-86.2419,4/9/20,343.0,23.0,6
,Hungary,47.1625,19.5033,4/9/20,980.0,66.0,96
,Iceland,64.9631,-19.0208,4/9/20,1648.0,6.0,688
,India,21.0,78.0,4/9/20,6725.0,226.0,620
,Indonesia,-0.7893,113.9213,4/9/20,3293.0,280.0,252
,Iran,32.0,53.0,4/9/20,66220.0,4110.0,32309
,Iraq,33.0,44.0,4/9/20,1232.0,69.0,496
,Ireland,53.1424,-7.6921,4/9/20,6574.0,263.0,25
,Israel,31.0,35.0,4/9/20,9968.0,86.0,1011
,Italy,43.0,12.0,4/9/20,143626.0,18279.0,28470
,Jamaica,18.1096,-77.2975,4/9/20,63.0,4.0,12
,Japan,36.0,138.0,4/9/20,4667.0,94.0,632
,Jordan,31.24,36.51,4/9/20,372.0,7.0,161
,Kazakhstan,48.0196,66.9237,4/9/20,781.0,8.0,60
,Kenya,-0.0236,37.9062,4/9/20,184.0,7.0,12
,South Korea,36.0,128.0,4/9/20,10423.0,204.0,6973
,Kuwait,29.5,47.75,4/9/20,910.0,1.0,111
,Kyrgyzstan,41.2044,74.7661,4/9/20,280.0,4.0,35
,Latvia,56.8796,24.6032,4/9/20,589.0,3.0,16
,Lebanon,33.8547,35.8623,4/9/20,582.0,19.0,67
,Liberia,6.4281,-9.4295,4/9/20,31.0,4.0,3
,Liechtenstein,47.14,9.55,4/9/20,78.0,1.0,55
,Lithuania,55.1694,23.8813,4/9/20,955.0,16.0,8
,Luxembourg,49.8153,6.1296,4/9/20,3115.0,52.0,500
,Madagascar,-18.7669,46.8691,4/9/20,93.0,0.0,11
,Malaysia,2.5,112.5,4/9/20,4228.0,67.0,1608
,Maldives,3.2028,73.2207,4/9/20,19.0,0.0,13
,Malta,35.9375,14.3754,4/9/20,337.0,2.0,16
,Mauritania,21.0079,10.9408,4/9/20,7.0,1.0,2
,Mauritius,-20.2,57.5,4/9/20,314.0,7.0,23
,Mexico,23.6345,-102.5528,4/9/20,3181.0,174.0,633
,Moldova,47.4116,28.3699,4/9/20,1289.0,29.0,50
,Monaco,43.7333,7.4167,4/9/20,84.0,1.0,5
,Mongolia,46.8625,103.8467,4/9/20,16.0,0.0,4
,Montenegro,42.5,19.3,4/9/20,252.0,2.0,4
,Morocco,31.7917,-7.0926,4/9/20,1374.0,97.0,109
,Namibia,-22.9576,18.4904,4/9/20,16.0,0.0,3
,Nepal,28.1667,84.25,4/9/20,9.0,0.0,1
Aruba,Netherlands,12.5186,-70.0358,4/9/20,82.0,0.0,20
Curacao,Netherlands,12.1696,-68.99,4/9/20,14.0,1.0,7
Sint Maarten,Netherlands,18.0425,-63.0548,4/9/20,43.0,6.0,1
,Netherlands,52.1326,5.2913,4/9/20,21762.0,2396.0,250
,New Zealand,-40.9006,174.886,4/9/20,1239.0,1.0,317
,Nicaragua,12.8654,-85.2072,4/9/20,7.0,1.0,0
,Niger,17.6078,8.0817,4/9/20,410.0,11.0,40
,Nigeria,9.082,8.6753,4/9/20,288.0,7.0,51
,North Macedonia,41.6086,21.7453,4/9/20,663.0,30.0,37
,Norway,60.472,8.4689,4/9/20,6211.0,108.0,32
,Oman,21.0,57.0,4/9/20,457.0,3.0,109
,Pakistan,30.3753,69.3451,4/9/20,4489.0,65.0,572
,Panama,8.538,-80.7821,4/9/20,2528.0,63.0,16
,Papua New Guinea,-6.315,143.9555,4/9/20,2.0,0.0,0
,Paraguay,-23.4425,-58.4438,4/9/20,124.0,5.0,18
,Peru,-9.19,-75.0152,4/9/20,5256.0,138.0,1438
,Philippines,13.0,122.0,4/9/20,4076.0,203.0,124
,Poland,51.9194,19.1451,4/9/20,5575.0,174.0,284
,Portugal,39.3999,-8.2245,4/9/20,13956.0,409.0,205
,Qatar,25.3548,51.1839,4/9/20,2376.0,6.0,206
,Romania,45.9432,24.9668,4/9/20,5202.0,248.0,647
,Russia,60.0,90.0,4/9/20,10131.0,76.0,698
,Rwanda,-1.9403,29.8739,4/9/20,110.0,0.0,7
,Saint Lucia,13.9094,-60.9789,4/9/20,14.0,0.0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/9/20,12.0,0.0,1
,San Marino,43.9424,12.4578,4/9/20,333.0,34.0,49
,Saudi Arabia,24.0,45.0,4/9/20,3287.0,44.0,666
,Senegal,14.4974,-14.4524,4/9/20,250.0,2.0,123
,Serbia,44.0165,21.0059,4/9/20,2867.0,66.0,0
,Seychelles,-4.6796,55.492,4/9/20,11.0,0.0,0
,Singapore,1.2833,103.8333,4/9/20,1910.0,6.0,460
,Slovakia,48.669,19.699,4/9/20,701.0,2.0,23
,Slovenia,46.1512,14.9955,4/9/20,1124.0,43.0,128
,Somalia,5.1521,46.1996,4/9/20,12.0,1.0,1
,South Africa,-30.5595,22.9375,4/9/20,1934.0,18.0,95
,Spain,40.0,-4.0,4/9/20,153222.0,15447.0,52165
,Sri Lanka,7.0,81.0,4/9/20,190.0,7.0,49
,Sudan,12.8628,30.2176,4/9/20,15.0,2.0,2
,Suriname,3.9193,-56.0278,4/9/20,10.0,1.0,4
,Sweden,63.0,16.0,4/9/20,9141.0,793.0,205
,Switzerland,46.8182,8.2275,4/9/20,24051.0,948.0,10600
,Taiwan*,23.7,121.0,4/9/20,380.0,5.0,67
,Tanzania,-6.369,34.8888,4/9/20,25.0,1.0,5
,Thailand,15.0,101.0,4/9/20,2423.0,32.0,940
,Togo,8.6195,0.8248,4/9/20,73.0,3.0,24
,Trinidad and Tobago,10.6918,-61.2225,4/9/20,109.0,8.0,1
,Tunisia,34.0,9.0,4/9/20,643.0,25.0,25
,Turkey,38.9637,35.2433,4/9/20,42282.0,908.0,2142
,Uganda,1.0,32.0,4/9/20,53.0,0.0,0
,Ukraine,48.3794,31.1656,4/9/20,1892.0,57.0,45
,United Arab Emirates,24.0,54.0,4/9/20,2990.0,14.0,268
Bermuda,United Kingdom,32.3078,-64.7505,4/9/20,48.0,4.0,25
Cayman Islands,United Kingdom,19.3133,-81.2546,4/9/20,45.0,1.0,6
Channel Islands,United Kingdom,49.3723,-2.3644,4/9/20,361.0,8.0,40
Gibraltar,United Kingdom,36.1408,-5.3536,4/9/20,123.0,0.0,60
Isle of Man,United Kingdom,54.2361,-4.5481,4/9/20,190.0,1.0,92
Montserrat,United Kingdom,16.7425,-62.1874,4/9/20,9.0,0.0,0
,United Kingdom,55.3781,-3.4360000000000004,4/9/20,65077.0,7978.0,135
,Uruguay,-32.5228,-55.7658,4/9/20,456.0,7.0,192
,US,37.0902,-95.7129,4/9/20,462780.0,16544.0,25410
,Uzbekistan,41.3775,64.5853,4/9/20,582.0,3.0,38
,Venezuela,6.4238,-66.5897,4/9/20,171.0,9.0,84
,Vietnam,16.0,108.0,4/9/20,255.0,0.0,128
,Zambia,-15.4167,28.2833,4/9/20,39.0,1.0,24
,Zimbabwe,-20.0,30.0,4/9/20,11.0,3.0,0
Diamond Princess,Canada,0.0,0.0,4/9/20,0.0,1.0,0
,Dominica,15.415,-61.371,4/9/20,15.0,0.0,1
,Grenada,12.1165,-61.678999999999995,4/9/20,12.0,0.0,0
,Mozambique,-18.665695,35.529562,4/9/20,17.0,0.0,0
,Syria,34.802075,38.99681500000001,4/9/20,19.0,2.0,0
,Timor-Leste,-8.874217,125.727539,4/9/20,1.0,0.0,0
,Belize,13.1939,-59.5432,4/9/20,9.0,1.0,0
,Laos,19.856270000000002,102.495496,4/9/20,16.0,0.0,0
,Libya,26.3351,17.228331,4/9/20,24.0,1.0,8
,West Bank and Gaza,31.9522,35.2332,4/9/20,263.0,1.0,44
,Guinea-Bissau,11.8037,-15.1804,4/9/20,36.0,0.0,0
,Mali,17.570692,-3.996166000000001,4/9/20,74.0,7.0,22
,Saint Kitts and Nevis,17.357822,-62.782998,4/9/20,11.0,0.0,0
Northwest Territories,Canada,64.8255,-124.8457,4/9/20,5.0,0.0,0
Yukon,Canada,64.2823,-135.0,4/9/20,7.0,0.0,0
,Kosovo,42.602636,20.902977,4/9/20,184.0,5.0,30
,Burma,21.9162,95.956,4/9/20,23.0,3.0,2
Anguilla,United Kingdom,18.2206,-63.0686,4/9/20,3.0,0.0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/9/20,3.0,0.0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/9/20,8.0,1.0,0
,MS Zaandam,0.0,0.0,4/9/20,9.0,2.0,0
,Botswana,-22.3285,24.6849,4/9/20,13.0,1.0,0
,Burundi,-3.3731,29.9189,4/9/20,3.0,0.0,0
,Sierra Leone,8.460555000000001,-11.779889,4/9/20,7.0,0.0,0
,Malawi,-13.254307999999998,34.301525,4/9/20,8.0,1.0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/9/20,5.0,0.0,1
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/9/20,1.0,0.0,0
,South Sudan,6.8770000000000024,31.307,4/9/20,3.0,0.0,0
,Western Sahara,24.2155,-12.8858,4/9/20,4.0,0.0,0
,Sao Tome and Principe,0.18636,6.613081,4/9/20,4.0,0.0,0
,Yemen,15.552726999999999,48.516388,4/9/20,0.0,0.0,0
,Afghanistan,33.0,65.0,4/10/20,521.0,15.0,32
,Albania,41.1533,20.1683,4/10/20,416.0,23.0,182
,Algeria,28.0339,1.6596,4/10/20,1761.0,256.0,405
,Andorra,42.5063,1.5218,4/10/20,601.0,26.0,71
,Angola,-11.2027,17.8739,4/10/20,19.0,2.0,2
,Antigua and Barbuda,17.0608,-61.7964,4/10/20,19.0,2.0,0
,Argentina,-38.4161,-63.6167,4/10/20,1975.0,82.0,375
,Armenia,40.0691,45.0382,4/10/20,937.0,12.0,149
Australian Capital Territory,Australia,-35.4735,149.0124,4/10/20,103.0,2.0,59
New South Wales,Australia,-33.8688,151.2093,4/10/20,2822.0,22.0,4
Northern Territory,Australia,-12.4634,130.8456,4/10/20,28.0,0.0,2
Queensland,Australia,-28.0167,153.4,4/10/20,965.0,4.0,372
South Australia,Australia,-34.9285,138.6007,4/10/20,428.0,3.0,179
Tasmania,Australia,-41.4545,145.9707,4/10/20,122.0,4.0,48
Victoria,Australia,-37.8136,144.9631,4/10/20,1241.0,13.0,926
Western Australia,Australia,-31.9505,115.8605,4/10/20,506.0,6.0,203
,Austria,47.5162,14.5501,4/10/20,13555.0,319.0,6064
,Azerbaijan,40.1431,47.5769,4/10/20,991.0,10.0,159
,Bahamas,25.0343,-77.3963,4/10/20,42.0,8.0,5
,Bahrain,26.0275,50.55,4/10/20,925.0,6.0,539
,Bangladesh,23.685,90.3563,4/10/20,424.0,27.0,33
,Barbados,13.1939,-59.5432,4/10/20,67.0,4.0,11
,Belarus,53.7098,27.9534,4/10/20,1981.0,19.0,169
,Belgium,50.8333,4.0,4/10/20,26667.0,3019.0,5568
,Benin,9.3077,2.3158,4/10/20,35.0,1.0,5
,Bhutan,27.5142,90.4336,4/10/20,5.0,0.0,2
,Bolivia,-16.2902,-63.5887,4/10/20,268.0,19.0,2
,Bosnia and Herzegovina,43.9159,17.6791,4/10/20,901.0,36.0,129
,Brazil,-14.235,-51.9253,4/10/20,19638.0,1057.0,173
,Brunei,4.5353,114.7277,4/10/20,136.0,1.0,99
,Bulgaria,42.7339,25.4858,4/10/20,635.0,25.0,54
,Burkina Faso,12.2383,-1.5616,4/10/20,443.0,24.0,146
,Cabo Verde,16.5388,-23.0418,4/10/20,7.0,1.0,1
,Cambodia,11.55,104.9167,4/10/20,119.0,0.0,72
,Cameroon,3.8480000000000003,11.5021,4/10/20,820.0,12.0,0
Alberta,Canada,53.9333,-116.5765,4/10/20,1451.0,32.0,0
British Columbia,Canada,49.2827,-123.1207,4/10/20,1370.0,50.0,0
Grand Princess,Canada,37.6489,-122.6655,4/10/20,13.0,0.0,0
Manitoba,Canada,53.7609,-98.8139,4/10/20,230.0,3.0,0
New Brunswick,Canada,46.5653,-66.4619,4/10/20,112.0,0.0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/10/20,239.0,3.0,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/10/20,407.0,2.0,0
Ontario,Canada,51.2538,-85.3232,4/10/20,6237.0,222.0,0
Prince Edward Island,Canada,46.5107,-63.4168,4/10/20,25.0,0.0,0
Quebec,Canada,52.9399,-73.5491,4/10/20,11677.0,241.0,0
Saskatchewan,Canada,52.9399,-106.4509,4/10/20,285.0,3.0,0
,Central African Republic,6.6111,20.9394,4/10/20,8.0,0.0,0
,Chad,15.4542,18.7322,4/10/20,11.0,0.0,2
,Chile,-35.6751,-71.543,4/10/20,6501.0,65.0,1571
Anhui,China,31.8257,117.2264,4/10/20,991.0,6.0,984
Beijing,China,40.1824,116.4142,4/10/20,588.0,8.0,469
Chongqing,China,30.0572,107.874,4/10/20,579.0,6.0,570
Fujian,China,26.0789,117.9874,4/10/20,351.0,1.0,311
Gansu,China,37.8099,101.0583,4/10/20,139.0,2.0,135
Guangdong,China,23.3417,113.4244,4/10/20,1544.0,8.0,1434
Guangxi,China,23.8298,108.7881,4/10/20,254.0,2.0,252
Guizhou,China,26.8154,106.8748,4/10/20,146.0,2.0,144
Hainan,China,19.1959,109.7453,4/10/20,168.0,6.0,162
Hebei,China,39.549,116.1306,4/10/20,327.0,6.0,313
Heilongjiang,China,47.861999999999995,127.7615,4/10/20,638.0,13.0,0
Henan,China,33.882,113.61399999999999,4/10/20,1276.0,22.0,0
Hong Kong,China,22.3,114.2,4/10/20,989.0,4.0,309
Hubei,China,30.9756,112.2707,4/10/20,67803.0,3216.0,64236
Hunan,China,27.6104,111.7088,4/10/20,1019.0,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/10/20,128.0,1.0,79
Jiangsu,China,32.9711,119.455,4/10/20,651.0,0.0,634
Jiangxi,China,27.614,115.7221,4/10/20,937.0,1.0,936
Jilin,China,43.6661,126.1923,4/10/20,98.0,1.0,95
Liaoning,China,41.2956,122.6085,4/10/20,144.0,2.0,132
Macau,China,22.1667,113.55,4/10/20,45.0,0.0,10
Ningxia,China,37.2692,106.1655,4/10/20,75.0,0.0,75
Qinghai,China,35.7452,95.9956,4/10/20,18.0,0.0,18
Shaanxi,China,35.1917,108.8701,4/10/20,256.0,3.0,246
Shandong,China,36.3427,118.1498,4/10/20,783.0,7.0,756
Shanghai,China,31.201999999999998,121.4491,4/10/20,555.0,7.0,0
Shanxi,China,37.5777,112.2922,4/10/20,168.0,0.0,134
Sichuan,China,30.6171,102.7103,4/10/20,560.0,3.0,546
Tianjin,China,39.3054,117.323,4/10/20,183.0,3.0,158
Tibet,China,31.6927,88.0924,4/10/20,1.0,0.0,1
Xinjiang,China,41.1129,85.2401,4/10/20,76.0,3.0,73
Yunnan,China,24.974,101.48700000000001,4/10/20,184.0,2.0,0
Zhejiang,China,29.1832,120.0934,4/10/20,1267.0,1.0,1235
,Colombia,4.5709,-74.2973,4/10/20,2473.0,80.0,197
,Congo (Brazzaville),-4.0383,21.7587,4/10/20,60.0,5.0,5
,Congo (Kinshasa),-4.0383,21.7587,4/10/20,215.0,20.0,13
,Costa Rica,9.7489,-83.7534,4/10/20,558.0,3.0,42
,Cote d'Ivoire,7.54,-5.5471,4/10/20,444.0,3.0,52
,Croatia,45.1,15.2,4/10/20,1495.0,21.0,231
,Diamond Princess,0.0,0.0,4/10/20,712.0,11.0,619
,Cuba,22.0,-80.0,4/10/20,564.0,15.0,51
,Cyprus,35.1264,33.4299,4/10/20,595.0,10.0,58
,Czechia,49.8175,15.472999999999999,4/10/20,5732.0,119.0,0
Faroe Islands,Denmark,61.8926,-6.9118,4/10/20,184.0,0.0,145
Greenland,Denmark,71.7069,-42.6043,4/10/20,11.0,0.0,11
,Denmark,56.2639,9.5018,4/10/20,5819.0,247.0,1773
,Djibouti,11.8251,42.5903,4/10/20,150.0,1.0,36
,Dominican Republic,18.7357,-70.1627,4/10/20,2620.0,126.0,98
,Ecuador,-1.8312,-78.1834,4/10/20,7161.0,297.0,368
,Egypt,26.0,30.0,4/10/20,1794.0,135.0,384
,El Salvador,13.7942,-88.8965,4/10/20,117.0,6.0,15
,Equatorial Guinea,1.5,10.0,4/10/20,18.0,0.0,3
,Eritrea,15.1794,39.7823,4/10/20,34.0,0.0,0
,Estonia,58.5953,25.0136,4/10/20,1258.0,24.0,93
,Eswatini,-26.5225,31.4659,4/10/20,12.0,0.0,7
,Ethiopia,9.145,40.4897,4/10/20,65.0,3.0,4
,Fiji,-17.7134,178.065,4/10/20,16.0,0.0,0
,Finland,64.0,26.0,4/10/20,2769.0,48.0,300
French Guiana,France,3.9339,-53.1258,4/10/20,83.0,0.0,43
French Polynesia,France,-17.6797,149.4068,4/10/20,51.0,0.0,0
Guadeloupe,France,16.25,-61.5833,4/10/20,143.0,8.0,67
Mayotte,France,-12.8275,45.1662,4/10/20,191.0,2.0,50
New Caledonia,France,-20.9043,165.618,4/10/20,18.0,0.0,1
Reunion,France,-21.1351,55.2471,4/10/20,382.0,0.0,40
Saint Barthelemy,France,17.9,-62.8333,4/10/20,6.0,0.0,1
St Martin,France,18.0708,-63.0501,4/10/20,32.0,2.0,11
Martinique,France,14.6415,-61.0242,4/10/20,155.0,6.0,50
,France,46.2276,2.2137,4/10/20,90676.0,13197.0,24932
,Gabon,-0.8037,11.6094,4/10/20,44.0,1.0,1
,Gambia,13.4432,-15.3101,4/10/20,4.0,1.0,2
,Georgia,42.3154,43.3569,4/10/20,234.0,3.0,54
,Germany,51.0,9.0,4/10/20,122171.0,2767.0,53913
,Ghana,7.9465,-1.0232,4/10/20,378.0,6.0,4
,Greece,39.0742,21.8243,4/10/20,2011.0,92.0,269
,Guatemala,15.7835,-90.2308,4/10/20,126.0,3.0,17
,Guinea,9.9456,-9.6966,4/10/20,212.0,0.0,15
,Guyana,5.0,-58.75,4/10/20,37.0,6.0,8
,Haiti,18.9712,-72.2852,4/10/20,31.0,2.0,0
,Holy See,41.9029,12.4534,4/10/20,8.0,0.0,2
,Honduras,15.2,-86.2419,4/10/20,382.0,23.0,7
,Hungary,47.1625,19.5033,4/10/20,1190.0,77.0,112
,Iceland,64.9631,-19.0208,4/10/20,1675.0,7.0,751
,India,21.0,78.0,4/10/20,7598.0,246.0,774
,Indonesia,-0.7893,113.9213,4/10/20,3512.0,306.0,282
,Iran,32.0,53.0,4/10/20,68192.0,4232.0,35465
,Iraq,33.0,44.0,4/10/20,1279.0,70.0,550
,Ireland,53.1424,-7.6921,4/10/20,8089.0,287.0,25
,Israel,31.0,35.0,4/10/20,10408.0,95.0,1183
,Italy,43.0,12.0,4/10/20,147577.0,18849.0,30455
,Jamaica,18.1096,-77.2975,4/10/20,63.0,4.0,13
,Japan,36.0,138.0,4/10/20,5530.0,99.0,685
,Jordan,31.24,36.51,4/10/20,372.0,7.0,170
,Kazakhstan,48.0196,66.9237,4/10/20,812.0,10.0,64
,Kenya,-0.0236,37.9062,4/10/20,189.0,7.0,22
,South Korea,36.0,128.0,4/10/20,10450.0,208.0,7117
,Kuwait,29.5,47.75,4/10/20,993.0,1.0,123
,Kyrgyzstan,41.2044,74.7661,4/10/20,298.0,5.0,35
,Latvia,56.8796,24.6032,4/10/20,612.0,3.0,16
,Lebanon,33.8547,35.8623,4/10/20,609.0,20.0,76
,Liberia,6.4281,-9.4295,4/10/20,37.0,5.0,3
,Liechtenstein,47.14,9.55,4/10/20,79.0,1.0,55
,Lithuania,55.1694,23.8813,4/10/20,999.0,22.0,54
,Luxembourg,49.8153,6.1296,4/10/20,3223.0,54.0,500
,Madagascar,-18.7669,46.8691,4/10/20,93.0,0.0,11
,Malaysia,2.5,112.5,4/10/20,4346.0,70.0,1830
,Maldives,3.2028,73.2207,4/10/20,19.0,0.0,13
,Malta,35.9375,14.3754,4/10/20,350.0,2.0,16
,Mauritania,21.0079,10.9408,4/10/20,7.0,1.0,2
,Mauritius,-20.2,57.5,4/10/20,318.0,9.0,23
,Mexico,23.6345,-102.5528,4/10/20,3441.0,194.0,633
,Moldova,47.4116,28.3699,4/10/20,1438.0,29.0,56
,Monaco,43.7333,7.4167,4/10/20,90.0,1.0,5
,Mongolia,46.8625,103.8467,4/10/20,16.0,0.0,4
,Montenegro,42.5,19.3,4/10/20,255.0,2.0,4
,Morocco,31.7917,-7.0926,4/10/20,1448.0,107.0,122
,Namibia,-22.9576,18.4904,4/10/20,16.0,0.0,3
,Nepal,28.1667,84.25,4/10/20,9.0,0.0,1
Aruba,Netherlands,12.5186,-70.0358,4/10/20,86.0,0.0,27
Curacao,Netherlands,12.1696,-68.99,4/10/20,14.0,1.0,7
Sint Maarten,Netherlands,18.0425,-63.0548,4/10/20,50.0,8.0,3
,Netherlands,52.1326,5.2913,4/10/20,23097.0,2511.0,250
,New Zealand,-40.9006,174.886,4/10/20,1283.0,2.0,373
,Nicaragua,12.8654,-85.2072,4/10/20,7.0,1.0,0
,Niger,17.6078,8.0817,4/10/20,438.0,11.0,41
,Nigeria,9.082,8.6753,4/10/20,305.0,7.0,58
,North Macedonia,41.6086,21.7453,4/10/20,711.0,32.0,41
,Norway,60.472,8.4689,4/10/20,6314.0,113.0,32
,Oman,21.0,57.0,4/10/20,484.0,3.0,109
,Pakistan,30.3753,69.3451,4/10/20,4695.0,66.0,727
,Panama,8.538,-80.7821,4/10/20,2752.0,66.0,16
,Papua New Guinea,-6.315,143.9555,4/10/20,2.0,0.0,0
,Paraguay,-23.4425,-58.4438,4/10/20,129.0,6.0,18
,Peru,-9.19,-75.0152,4/10/20,5897.0,169.0,1569
,Philippines,13.0,122.0,4/10/20,4195.0,221.0,140
,Poland,51.9194,19.1451,4/10/20,5955.0,181.0,318
,Portugal,39.3999,-8.2245,4/10/20,15472.0,435.0,233
